

Montana (MST) SCAN Site Fort Assiniboine #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:50:11 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,PREC.I-3 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-10 (degC) ,STO.I-1:-12 (degC) ,STO.I-1:-16 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-80 (degC) ,STO.I-2:-80 (degC) ,STO.I-3:-80 (degC) ,STO.I-4:-80 (degC) ,STO.I-5:-80 (degC) ,RHUMN.D-1 (pct) ,RHUMV.D-1 (pct) ,RHUMX.D-1 (pct) ,
2019,1997-06-08,,    5.96,-99.9,     5.1,    14.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.4,    33.0,    24.1,    21.7,    20.9,    21.2,    21.2,    18.2,    15.0,    11.2,    16.6,    12.2,     7.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-09,,    6.35,-99.9,     5.5,    15.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    26.0,    25.8,    34.7,    24.2,    21.9,    18.8,    19.4,    19.7,    17.0,    14.9,    11.4,    16.7,    12.4,     7.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-10,,    6.51,     5.6,-99.9,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.1,    26.5,    35.3,    24.1,    21.6,    17.3,    17.7,    18.0,    15.7,    14.5,    11.5,    16.3,    12.6,     7.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-11,,    6.55,     5.6,-99.9,    14.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    26.4,    26.2,    35.3,    24.2,    21.4,    17.2,    17.3,    17.4,    15.0,    14.0,    11.5,    15.9,    12.6,     7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-12,,    6.55,     5.6,-99.9,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.1,    25.8,    35.8,    24.2,    21.4,    19.2,    19.7,    19.8,    16.5,    14.0,    11.5,    16.1,    12.7,     7.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-13,,    6.94,     5.9,-99.9,    14.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    28.0,    28.4,    36.7,    24.3,    21.1,    19.9,    20.4,    20.4,    17.0,    14.4,    11.5,    16.6,    12.8,     8.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-14,,    6.94,     5.9,-99.9,    14.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.6,    27.1,    36.2,    24.2,    21.8,    19.9,    20.6,    21.0,    17.9,    14.8,    11.6,    17.0,    12.9,     8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-15,,    6.98,     5.9,-99.9,    10.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    23.8,    25.8,    35.6,    24.2,    21.9,    19.1,    20.0,    20.8,    17.9,    15.0,    11.7,    17.4,    13.1,     8.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-16,,    7.02,     6.0,-99.9,    17.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    22.7,    24.8,    35.0,    24.3,    21.6,    20.2,    21.0,    21.5,    18.3,    15.1,    11.9,    17.5,    13.3,     8.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-17,,    7.69,     6.6,-99.9,    12.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    30.0,    30.3,    37.7,    24.2,    21.4,    17.6,    18.5,    19.2,    16.7,    15.0,    12.0,    17.4,    13.5,     8.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-18,,    7.73,     6.6,-99.9,    18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    27.4,    28.4,    37.1,    24.1,    21.1,    19.6,    20.2,    20.3,    16.9,    14.6,    12.0,    17.1,    13.6,     8.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-19,,    7.73,     6.6,-99.9,    13.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.0,    27.0,    36.3,    24.0,    21.1,    18.3,    19.2,    20.2,    17.2,    14.8,    12.1,    17.4,    13.7,     8.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-20,,    7.73,     6.6,-99.9,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    23.3,    25.7,    35.7,    24.1,    21.5,    16.9,    18.0,    19.1,    16.5,    14.6,    12.1,    17.3,    13.8,     8.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-21,,    7.73,     6.6,-99.9,     7.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.6,    24.6,    34.9,    24.1,    22.2,    16.8,    17.9,    19.0,    16.2,    14.3,    12.1,    17.0,    13.8,     9.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-22,,    7.73,     6.6,-99.9,    16.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.1,    23.6,    35.0,    24.1,    21.6,    19.2,    19.9,    20.3,    16.8,    14.3,    12.0,    17.0,    13.9,     9.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-23,,    7.73,     6.6,-99.9,     9.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    18.8,    22.7,    34.5,    24.1,    21.2,    19.2,    20.0,    20.6,    17.1,    14.6,    12.0,    17.4,    13.9,     9.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-24,,    7.73,     6.6,-99.9,    11.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.3,    21.7,    33.9,    23.9,    21.3,    19.3,    20.1,    20.7,    17.0,    14.6,    12.0,    17.5,    14.0,     9.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-25,,    7.73,     6.6,-99.9,     8.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    16.3,    20.7,    32.9,    23.8,    22.0,    15.8,    17.0,    18.1,    15.4,    14.3,    12.1,    17.3,    14.1,     9.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-26,,    7.77,     6.6,-99.9,    11.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    15.2,    20.2,    33.1,    23.8,    22.0,    18.6,    19.5,    20.0,    16.2,    14.0,    12.0,    17.0,    14.1,     9.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-27,,    7.77,     6.6,-99.9,    12.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    13.9,    19.5,    32.5,    23.8,    21.3,    20.6,    21.2,    21.4,    17.1,    14.2,    12.0,    17.4,    14.1,     9.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-28,,    7.77,     6.6,-99.9,    10.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    12.7,    18.5,    32.1,    23.8,    22.0,    21.0,    21.8,    22.0,    17.4,    14.6,    12.0,    17.8,    14.2,     9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-29,,    7.77,     6.6,-99.9,    14.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    11.8,    17.8,    31.5,    23.6,-99.9,    22.0,    22.6,    22.7,    17.7,    14.8,    12.1,    18.2,    14.3,     9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-06-30,,    8.24,     7.1,-99.9,     9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.9,    20.3,    30.6,    23.6,    21.4,    17.4,    18.4,    19.6,    16.4,    14.9,    12.2,    18.3,    14.5,     9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-01,,    8.32,     7.1,-99.9,     8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    13.7,    19.5,    30.0,    23.4,    21.4,    15.3,    16.1,    17.2,    14.5,    14.1,    12.3,    17.4,    14.6,     9.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-02,,    8.76,     7.4,-99.9,     9.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    25.8,    26.3,    31.6,    23.0,-99.9,    14.5,    15.1,    15.8,    13.2,    13.2,    12.1,    16.4,    14.5,     9.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-03,,    8.76,     7.4,-99.9,    10.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    23.6,    25.7,    33.4,    23.0,    21.7,    16.2,    16.8,    17.2,    13.7,    12.8,    11.9,    16.0,    14.3,    10.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-04,,    8.76,     7.4,-99.9,    15.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.7,    24.7,    33.3,    22.9,    21.3,    18.3,    19.1,    19.6,    14.9,    13.0,    11.7,    16.4,    14.2,    10.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-05,,    8.76,     7.4,-99.9,     9.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    19.6,    23.6,    32.7,    23.0,    21.9,    19.1,    20.0,    20.6,    15.7,    13.4,    11.7,    17.0,    14.2,    10.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-06,,    8.76,     7.4,-99.9,    19.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.8,    22.5,    32.8,    23.2,    21.3,    21.3,    21.8,    21.8,    16.4,    13.7,    11.7,    17.5,    14.2,    10.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-07,,    8.76,     7.4,-99.9,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    16.1,    21.2,    31.6,    23.1,-99.9,    18.8,    19.5,    20.1,-99.9,-99.9,-99.9,    17.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-08,,    8.76,     7.4,-99.9,    17.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    14.5,    20.6,    31.7,    23.1,    21.3,    21.1,    21.6,    21.7,    16.7,    14.1,    11.9,    17.9,    14.5,    10.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-09,,    8.76,     7.4,-99.9,    19.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    13.1,    19.4,    30.3,    22.9,    21.7,    21.8,    22.1,    22.1,    17.1,    14.5,    12.0,    18.2,    14.7,    10.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-10,,    8.76,     7.4,-99.9,    14.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    12.1,    18.9,    29.9,    22.9,    21.4,    20.9,    21.5,    21.7,    17.3,    14.8,    12.1,    18.5,    14.8,    10.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-11,,    8.76,     7.4,-99.9,    11.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    11.1,    17.9,    29.5,    22.6,    21.5,    19.8,    20.5,    21.0,    17.0,    14.9,    12.3,    18.5,    15.0,    10.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-12,,    8.76,     7.4,-99.9,    10.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.6,    17.1,    28.9,    22.8,    21.8,    19.5,    20.5,    21.2,    17.0,    14.8,    12.4,    18.4,    15.0,    10.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-13,,    8.76,     7.4,-99.9,    14.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.3,    16.7,    28.0,    22.6,    21.9,    20.5,    21.2,    21.4,    16.9,    14.8,    12.4,    18.4,    15.1,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-14,,    8.76,     7.4,-99.9,    15.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.7,    16.2,    27.5,    22.4,    21.9,    21.3,    21.9,    22.2,    17.5,    15.0,    12.4,    18.6,    15.2,    10.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-15,,    8.76,     7.4,-99.9,    13.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.1,    15.6,    26.9,    22.5,    21.6,    22.6,    23.1,    23.1,    18.3,    15.3,    12.5,    18.9,    15.3,    10.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-16,,    8.76,     7.4,-99.9,    18.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.4,    15.1,    26.6,    22.1,    22.3,    23.6,    24.1,    24.0,    19.1,    15.8,    12.6,    19.4,    15.4,    10.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-17,,    8.76,     7.4,-99.9,    16.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.5,    14.8,    26.4,    22.1,    22.0,    24.0,    24.5,    24.5,    19.7,    16.3,    12.8,    19.8,    15.6,    10.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-18,,    8.83,     7.4,-99.9,    14.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.1,    14.1,    25.4,    22.0,    21.7,    20.7,    21.2,    21.5,    18.2,    16.4,    13.0,    19.7,    15.8,    10.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-19,,    8.87,     7.4,-99.9,    14.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.3,    13.9,    25.4,    21.7,-99.9,    21.5,    22.2,    22.5,    18.5,    16.2,    13.2,    19.4,    15.9,    11.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-20,,    8.87,     7.4,-99.9,    19.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.6,    13.6,    25.2,    21.4,    21.4,    22.7,    23.0,    22.9,    18.8,    16.3,    13.2,    19.4,    15.9,    11.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-21,,    8.91,     7.4,-99.9,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.2,    13.1,    24.7,    21.3,    21.8,    20.3,    21.1,    21.8,    18.5,    16.5,    13.3,    19.6,    16.0,    11.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-22,,    8.91,     7.4,-99.9,    21.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.4,    13.0,    24.7,    21.2,    21.5,    22.7,    23.0,    22.9,    18.7,    16.3,    13.4,    19.4,    16.1,    11.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-23,,    8.91,     7.4,-99.9,    16.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.6,    13.0,    24.7,    21.1,    21.5,    23.6,    24.2,    24.4,    20.0,    16.8,    13.5,    19.9,    16.1,    11.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-24,,    8.91,     7.4,-99.9,    12.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     7.0,    12.8,    24.2,    20.9,    21.5,    23.4,    24.2,    24.6,    20.4,    17.2,    13.6,    20.3,    16.2,    11.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-25,,    8.91,     7.4,-99.9,    12.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.6,    12.6,    24.4,    20.8,    22.2,    23.6,    24.4,    24.8,    20.5,    17.5,    13.8,    20.5,    16.4,    11.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-26,,    8.91,     7.4,-99.9,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     6.1,    12.4,    24.1,    20.5,    21.9,    24.2,    24.7,    24.8,    20.4,    17.6,    13.9,    20.6,    16.5,    11.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-27,,    8.91,     7.4,-99.9,    13.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.9,    12.1,    23.9,    20.2,    21.9,    22.4,    23.3,    24.0,    20.1,    17.6,    14.1,    20.7,    16.7,    11.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-28,,    8.91,     7.4,-99.9,    19.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.9,    12.1,    23.9,    20.3,    21.2,    24.2,    24.7,    24.7,    20.3,    17.6,    14.2,    20.6,    16.7,    11.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-29,,    8.91,     7.4,-99.9,    17.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.8,    11.8,    24.1,    20.0,    21.9,    24.8,    25.3,    25.1,    20.9,    17.9,    14.3,    20.8,    16.8,    11.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-30,,    8.91,     7.4,-99.9,    16.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,    11.5,    23.4,    19.8,-99.9,    23.0,    23.6,    23.7,    20.5,    18.1,    14.4,    20.9,    16.9,    11.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-07-31,,    8.91,     7.4,-99.9,    16.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.6,    11.4,    23.6,    19.6,    21.6,    24.5,    24.9,    24.9,    21.0,    18.1,    14.6,    20.9,    17.0,    12.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-01,,    8.91,     7.4,-99.9,    20.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,    11.2,    23.8,    19.6,-99.9,    25.4,    25.6,    25.5,    21.5,    18.4,    14.7,    21.1,    17.1,    12.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-02,,    8.91,     7.4,-99.9,    21.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.4,    11.2,    23.8,    19.5,    21.3,    26.5,    26.7,    26.4,    22.1,    18.8,    14.8,    21.5,    17.2,    12.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-03,,    8.91,     7.4,-99.9,    17.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.2,    10.8,    23.5,    19.4,    21.7,    25.6,    26.3,    26.4,    22.4,    19.2,    15.0,    21.9,    17.4,    12.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-04,,    8.91,     7.4,-99.9,    20.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.0,    10.8,    23.5,    19.0,-99.9,    26.8,    27.1,    26.9,    22.6,    19.3,    15.2,    22.0,    17.5,    12.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-05,,    8.91,     7.4,-99.9,    22.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.0,    10.5,    23.5,    18.9,    22.1,    27.0,    27.2,    26.8,    23.0,    19.6,    15.3,    22.3,    17.7,    12.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-06,,    8.91,     7.4,-99.9,    18.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.8,    10.3,    23.5,    18.8,    21.4,    27.0,    27.5,    27.3,    23.4,    20.0,    15.5,    22.5,    17.8,    12.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-07,,    8.91,     7.4,-99.9,    25.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.7,    10.3,    23.2,    18.8,    21.4,    27.5,    27.7,    27.3,    23.5,    20.2,    15.7,    22.7,    18.0,    12.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-08,,    8.91,     7.4,-99.9,    15.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.4,    10.1,    23.3,    18.6,    21.8,    25.3,    26.3,    26.8,    23.5,    20.4,    15.9,    22.9,    18.1,    12.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-09,,    8.95,     7.4,-99.9,    10.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.1,     9.3,    22.6,    18.3,    21.5,    19.7,    21.2,    22.8,    21.1,    19.9,    16.1,    22.3,    18.3,    12.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-10,,    8.95,     7.4,-99.9,     6.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.2,     9.1,    22.1,    17.9,    21.5,    18.0,    19.4,    20.7,    19.0,    18.7,    16.0,    21.1,    18.3,    12.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-11,,    8.95,     7.4,-99.9,     9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.5,     9.1,    22.3,    17.9,-99.9,    20.0,    21.3,    22.0,    19.0,    17.8,    15.8,    20.4,    18.1,    12.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-12,,    8.95,     7.4,-99.9,    11.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.4,     9.2,    22.3,    17.8,    21.4,    20.7,    21.7,    22.3,    19.2,    17.6,    15.6,    20.3,    17.9,    13.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-13,,    8.95,     7.4,-99.9,    20.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.6,     9.4,    22.8,    17.7,    21.3,    23.7,    24.2,    24.0,    20.2,    17.7,    15.5,    20.4,    17.8,    13.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-14,,    8.95,     7.4,-99.9,    15.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.5,     9.2,    22.7,    17.7,    21.3,    22.8,    23.6,    23.9,    20.4,    18.2,    15.5,    20.9,    17.8,    13.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-15,,    9.27,     7.8,-99.9,    12.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     4.4,     8.9,    22.1,    17.7,    21.6,    20.5,    21.8,    22.9,    20.1,    18.3,    15.5,    20.9,    17.8,    13.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-16,,    9.35,     7.9,-99.9,    11.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     5.1,     8.9,    22.0,    17.6,    21.6,    17.5,    18.6,    20.0,    18.1,    17.7,    15.5,    20.3,    17.8,    13.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-17,,    9.62,     8.0,-99.9,    10.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.1,    10.8,    21.8,    17.4,    21.6,    17.9,    19.0,    20.4,    17.4,    16.9,    15.4,    19.7,    17.7,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-18,,    9.62,     8.0,-99.9,    10.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    15.5,    11.7,    21.9,    17.4,    21.5,    18.6,    19.6,    20.7,    17.4,    16.4,    15.2,    19.4,    17.6,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-19,,    9.62,     8.0,-99.9,    12.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    14.5,    12.6,    22.0,    17.4,    21.1,    19.0,    20.0,    21.2,    17.9,    16.4,    15.0,    19.4,    17.4,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-20,,    9.62,     8.0,-99.9,    15.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    13.5,    13.0,    22.0,    17.4,    21.4,    21.6,    22.1,    22.6,    18.8,    16.6,    14.9,    19.6,    17.4,    13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-21,,    9.62,     8.0,-99.9,    19.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    12.5,    13.1,    22.1,    17.5,    21.4,    22.8,    23.2,    23.3,    19.4,    17.1,    14.9,    19.9,    17.3,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-22,,    9.66,     8.0,-99.9,    18.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    11.2,    13.2,    22.3,    17.4,    21.7,    21.9,    22.8,    23.5,    20.1,    17.6,    15.0,    20.3,    17.4,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-23,,    9.66,     8.0,-99.9,    13.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    10.2,    13.2,    22.3,    17.5,    21.0,    22.5,    23.2,    23.7,    20.4,    17.8,    15.1,    20.5,    17.4,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-24,,    9.66,     8.0,-99.9,    20.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     9.6,    13.1,    22.6,    17.4,    21.3,    24.8,    24.8,    24.6,    21.1,    18.2,    15.2,    20.7,    17.5,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2019,1997-08-25,,    9.66,     8.0,-99.9,    12.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.7,    12.5,    22.2,    17.6,    21.7,    19.5,    20.5,    21.7,    19.8,    18.4,    15.4,    20.8,    17.6,    13.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
